INDEX;NOME_STR;INSTITUICAO_ENSINO_ALUNO_2020_STR;IDADE_ALUNO_2020_INT;ANOS_PM_2020_INT;SINALIZADOR_INGRESSANTE_2020_STR;ANO_INGRESSO_2020_DATE;FASE_TURMA_2020_STR;FASE_2020_STR;TURMA_2020_STR;PONTO_VIRADA_2020_STR;INDE_2020_NUM;INDE_CONCEITO_2020_STR;PEDRA_2020_STR;DESTAQUE_IEG_2020_STR;DESTAQUE_IDA_2020_STR;DESTAQUE_IPV_2020_STR;IAA_2020_NUM;IEG_2020_NUM;IPS_2020_NUM;IDA_2020_NUM;IPP_2020_NUM;IPV_2020_NUM;IAN_2020_NUM;FASE_2021_STR;TURMA_2021_STR;INSTITUICAO_ENSINO_ALUNO_2021_STR;SINALIZADOR_INGRESSANTE_2021_STR;ANO_INGRESSO_2021_DATE;PEDRA_2021_STR;INDE_2021_NUM;IAA_2021_NUM;IEG_2021_NUM;IPS_2021_NUM;IDA_2021_NUM;IPP_2021_NUM;REC_AVA_1_2021_STR;REC_AVA_2_2021_STR;REC_AVA_3_2021_STR;REC_AVA_4_2021_STR;PONTO_VIRADA_2021_STR;IPV_2021_NUM;IAN_2021_NUM;NIVEL_IDEAL_2021_STR;DEFASAGEM_2021_NUM;SINALIZADOR_INGRESSANTE_2022_STR;ANO_INGRESSO_2022_DATE;BOLSISTA_2022_STR;INDE_2022_NUM;CG_2022_INT;CF_2022_INT;CT_2022_INT;PEDRA_2022_STR;DESTAQUE_IEG_2022_STR;DESTAQUE_IDA_2022_STR;DESTAQUE_IPV_2022_STR;IAA_2022_NUM;IEG_2022_NUM;IPS_2022_NUM;IDA_2022_NUM;NOTA_PORT_2022_NUM;NOTA_MAT_2022_NUM;NOTA_ING_2022_NUM;QTD_AVAL_2022_INT;IPP_2022_NUM;REC_AVA_1_2022_STR;REC_AVA_2_2022_STR;REC_AVA_3_2022_STR;REC_AVA_4_2022_STR;INDICADO_BOLSA_2022_STR;PONTO_VIRADA_2022_STR;IPV_2022_NUM;IAN_2022_NUM;NIVEL_IDEAL_2022_STR
846;ALUNO-846;Escola Pública;17;1;Veterano;2019;7B;7;B;Não;7;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.083;6.4;5.625;6.167;6.875;7.583;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
847;ALUNO-847;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.862;181;50;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;8.714;8.125;7.95;8.933;6.967;null;2;5;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.333;10;ALFA  (2º e 3º ano)
848;ALUNO-848;Escola Pública;12;1;Veterano;2019;2M;2;M;Não;7;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.5;8.3;6.875;7;7.188;7.583;5;2;M;Escola Pública;Veterano;2019;Ágata;6.85;8.5;7.9;7.5;4.9;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5;Nível 3 (7o e 8o ano);-1;Veterano;2019;Não;6.03;723;102;13;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.188;7.5;3.917;3.833;4;null;4;7.344;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.375;5;Fase 4 (9º ano)
849;ALUNO-849;Escola Pública;10;0;Ingressante;2020;1J;1;J;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.917;8.6;7.5;9;7.292;7.833;5;2;R;Escola Pública;Veterano;2020;Ametista;7.444;7.5;8.3;8.1;4.6;7.9;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;7.6;10;Nível 2 (5o e 6o ano);0;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
850;ALUNO-850;Rede Decisão/União;12;4;Veterano;2016;3B;3;B;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.167;9.7;7.5;6.667;7.969;7.25;10;3;B;Rede Decisão;Veterano;2016;Ametista;8.151;9.2;7.5;7.5;6.6;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.3;10;Nível 3 (7o e 8o ano);0;Veterano;2016;Sim;7.388;365;29;4;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.917;7.777;5;6.711;5.667;7;7.467;4;7.656;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.167;10;Fase 4 (9º ano)
851;ALUNO-851;Escola Pública;9;1;Veterano;2019;0H;ALFA;H;Não;7.65;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.5;10;7.5;9;2.5;7;5;1;G;Escola Pública;Veterano;2019;Ametista;7.713;9.5;9.6;7.5;4.8;8.1;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.2;5;Nível 2 (5o e 6o ano);-1;Veterano;2019;Não;8.041;134;32;4;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;9.683;7.5;8.583;8.333;8.833;null;3;6.042;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;7.667;5;Fase 2 (5º e 6º ano)
852;ALUNO-852;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.347;377;113;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;7.882;8.75;7.167;7.5;6.833;null;2;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.5;5;Fase 1 (4º ano)
461;ALUNO-461;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.856;185;43;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;9;7.5;7.417;9.5;5.333;null;2;6.562;Promovido de Fase + Bolsa;Promovido de Fase;;;Sim;Sim;8.833;5;Fase 2 (5º e 6º ano)
854;ALUNO-854;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.403;360;52;4;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;8.092;7.5;5.667;4.833;6.5;null;3;6.458;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.778;10;Fase 2 (5º e 6º ano)
855;ALUNO-855;Escola Pública;13;0;Ingressante;2020;2L;2;L;Não;7;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;7.6;7.5;8;7.083;6.889;5;2;L;Escola Pública;Veterano;2020;Ágata;6.243;8;7.1;7.5;2.8;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.1;5;Nível 4 (9o ano);-2;Veterano;2020;Não;6.355;667;89;9;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75;7.688;7.5;4.25;3;5.5;null;4;7.344;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Sim;Não;5.542;5;Fase 5 (1º EM)
856;ALUNO-856;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.642;257;15;7;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.167;9.271;7.5;7.167;7;5.667;8.833;3;6.042;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.917;5;Fase 7 (3º EM)
857;ALUNO-857;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.78;209;52;6;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;9.524;7.5;7.5;6.667;8.333;null;3;6.25;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;8;5;Fase 2 (5º e 6º ano)
858;ALUNO-858;Escola Pública;10;1;Veterano;2019;1A;1;A;Sim;8.59;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;9.7;6.875;9.5;8.125;9.25;5;2;A;Escola Pública;Veterano;2019;Topázio;8.586;9.5;10;7.5;6.2;7.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Sim;9.4;10;Nível 2 (5o e 6o ano);0;Veterano;2019;Não;6.69;591;97;6;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;8.399;5;4.583;5.333;3.833;null;3;4.375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;8.278;5;Fase 3 (7º e 8º ano)
859;ALUNO-859;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.729;226;58;5;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;8.417;7.5;8.5;9.5;7.5;null;2;5.625;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.917;5;Fase 3 (7º e 8º ano)
860;ALUNO-860;Escola Pública;14;2;Veterano;2018;3C;3;C;Sim;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.333;10;7.5;8.667;8.542;8.889;5;3;C;Escola Pública;Veterano;2018;Ametista;7.069;8.8;5;7.5;7.2;8.3;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.4;5;Nível 5 (1o EM);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
861;ALUNO-861;Escola Pública;14;0;Ingressante;2020;3J;3;J;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.583;8.8;7.5;8.667;8.125;7.833;5;3;J;Escola Pública;Veterano;2020;Ametista;7.724;9.2;8.3;7.5;7.7;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;7.9;5;Nível 5 (1o EM);-2;Veterano;2020;Não;6.962;498;41;5;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.583;6.278;6.875;6.878;5.333;6.667;8.633;4;7.188;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sim;Não;7.333;5;Fase 6 (2º EM)
694;ALUNO-694;;;;;;;;;;;;;;;;;;;;;;;ALFA;Q;Escola Pública;Ingressante;2021;Topázio;8.665;9.5;10;7.5;7.3;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.7;10;ALFA  (2o e 3o ano);0;Veterano;2021;Não;7.432;342;100;3;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;6.712;7.5;7.083;6;8.167;null;2;6.562;Promovido de Fase;Mantido na Fase atual;;;Não;Sim;8.833;5;Fase 1 (4º ano)
853;ALUNO-853;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.929;160;39;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;9.091;7.5;7.75;8;7.5;null;2;5.938;Mantido na Fase atual;Promovido de Fase;;;Não;Sim;8.833;5;Fase 2 (5º e 6º ano)
864;ALUNO-864;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.68;240;40;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8;8.755;7.5;8.5;7;10;null;3;6.458;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.667;5;Fase 3 (7º e 8º ano)
865;ALUNO-865;;;;;;;;;;;;;;;;;;;;;;;ALFA;T;Escola Pública;Ingressante;2021;Topázio;8.396;9.5;10;7.5;7.3;8.1;Promovido de Fase;Promovido de Fase;Não avaliado;Não avaliado;Sim;9.7;5;Nível 1 (4o ano);-1;Veterano;2021;Não;6.254;694;168;11;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.389;7.5;4.583;3;6.167;null;3;6.042;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.278;5;Fase 2 (5º e 6º ano)
1217;ALUNO-1217;Rede Decisão/União;13;4;Veterano;2016;3A;3;A;Sim;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.333;8.8;4.375;8;9.375;9.375;10;3;A;Rede Decisão;Veterano;2016;Ametista;8.181;8.8;8.6;7.5;7.6;9.2;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.5;5;Nível 4 (9o ano);-1;Veterano;2016;Sim;7.836;189;17;6;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.917;7.776;6.25;8.533;9;7.5;9.1;4;8.906;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.833;5;Fase 5 (1º EM)
867;ALUNO-867;;;;;;;;;;;;;;;;;;;;;;;1;E;Escola Pública;Ingressante;2021;Quartzo;4.088;0;2.1;8.1;1.7;6.9;Mantido na Fase atual;Não avaliado;Mantido na Fase atual;Não avaliado;Não;6.7;5;Nível 3 (7o e 8o ano);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
868;ALUNO-868;;;;;;;;;;;;;;;;;;;;;;;ALFA;Q;Escola Pública;Ingressante;2021;Ametista;8.081;9;8.3;7.5;7;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.9;10;ALFA  (2o e 3o ano);0;Veterano;2021;Não;7.569;285;80;7;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;8.888;8.125;6.917;7;6.833;null;2;5.625;Promovido de Fase;Promovido de Fase;;;Não;Não;7.917;5;Fase 1 (4º ano)
869;ALUNO-869;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.73;577;141;11;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;8.352;7.5;4.75;2.5;7;null;3;6.042;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.778;5;Fase 2 (5º e 6º ano)
217;ALUNO-217;Escola Pública;9;1;Veterano;2019;1B;1;B;Sim;9;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8;9.4;7.5;9.5;8.125;9;10;1;G;Escola Pública;Veterano;2019;Ametista;7.765;8.5;8.8;7.5;7.1;8.1;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.4;5;Nível 2 (5o e 6o ano);-1;Veterano;2019;Não;8.488;36;3;1;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6.917;9.877;7.5;8.133;7.1;9.167;null;3;6.667;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;;Sim;Sim;8.889;10;Fase 2 (5º e 6º ano)
871;ALUNO-871;;;;;;;;;;;;;;;;;;;;;;;ALFA;P;Escola Pública;Ingressante;2021;Ágata;6.258;8.5;6.7;7.5;2.9;7.5;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.5;5;Nível 2 (5o e 6o ano);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
872;ALUNO-872;Rede Decisão/União;12;3;Veterano;2017;2N;2;N;Não;7;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;8.1;4.375;6;7.5;7.944;5;3;L;Rede Decisão;Veterano;2017;Quartzo;4.451;6.7;2.2;5;2.9;5.2;Alocado em Fase anterior;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;3.7;10;Nível 3 (7o e 8o ano);0;Veterano;2017;Não;5.527;788;118;16;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.083;5.728;5.625;4.333;3.667;6;3.333;4;7.188;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.125;5;Fase 4 (9º ano)
873;ALUNO-873;Escola Pública;11;0;Ingressante;2020;1K;1;K;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;8.6;7.5;7.5;6.25;7.556;5;1;J;Escola Pública;Veterano;2020;Ágata;5.864;10;5.8;7.5;1.5;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5;Nível 3 (7o e 8o ano);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
874;ALUNO-874;Rede Decisão/União;14;4;Veterano;2016;4L;4;L;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.75;8;5;6.333;8.542;8.056;10;5;L;Rede Decisão;Veterano;2016;Ágata;6.192;7.1;6.7;6.9;2.7;7.2;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;6.1;10;Nível 5 (1o EM);0;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
875;ALUNO-875;;;;;;;;;;;;;;;;;;;;;;;ALFA;O;Escola Pública;Ingressante;2021;Ametista;8.069;8;10;7.5;7.1;8.4;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.8;5;Nível 2 (5o e 6o ano);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
876;ALUNO-876;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.41;356;107;7;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;9.217;7.5;7.167;7.333;7;null;2;5;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.167;5;Fase 1 (4º ano)
877;ALUNO-877;Escola Pública;12;1;Veterano;2019;2M;2;M;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8;8.3;7.5;7.5;7.5;7.917;5;2;M;Escola Pública;Veterano;2019;Ágata;6.379;7.4;7.5;7.5;1.9;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.5;5;Nível 3 (7o e 8o ano);-1;Veterano;2019;Não;6.058;717;100;12;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.917;6.608;7.5;4.75;2.833;6.667;null;4;7.031;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.208;5;Fase 4 (9º ano)
878;ALUNO-878;;;;;;;;;;;;;;;;;;;;;;;ALFA;J;Escola Pública;Ingressante;2021;Ametista;7.083;9;6.7;7.5;6.7;5.6;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não avaliado;Não;8.5;5;Nível 1 (4o ano);-1;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
879;ALUNO-879;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.625;617;149;7;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;8.833;5;5.5;6;5;null;2;3.75;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.167;5;Fase 2 (5º e 6º ano)
880;ALUNO-880;Escola Pública;14;1;Veterano;2019;2F;2;F;Não;5;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.417;5.8;5;0.5;6.875;5.611;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
881;ALUNO-881;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;8.057;132;31;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;9.848;7.5;7.833;8.667;7;null;3;6.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Não;8.167;5;Fase 2 (5º e 6º ano)
882;ALUNO-882;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.577;282;76;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;7.57;7.5;9.167;9.333;9;null;3;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333;5;Fase 2 (5º e 6º ano)
883;ALUNO-883;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.792;203;49;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;9.667;7.5;5.5;4;7;null;3;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.167;10;Fase 1 (4º ano)
884;ALUNO-884;;;;;;;;;;;;;;;;;;;;;;;5;B;Escola Pública;Ingressante;2021;Quartzo;4.511;7.9;3.9;0;2.1;7.5;Promovido de Fase;Alocado em Fase anterior;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;6.4;5;Nível 7 (3o EM);-2;Veterano;2021;Não;5.537;787;53;16;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.667;5.995;7.5;4.9;5;6.167;3.533;3;4.583;Promovido de Fase;Mantido na Fase atual;Alocado em Fase anterior;;Não;Não;6.167;2.5;Fase 8 (Universitários)
885;ALUNO-885;;;;;;;;;;;;;;;;;;;;;;;1;J;Escola Pública;Ingressante;2021;Ametista;7.772;10;8.3;7.5;3.9;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.8;10;Nível 1 (4o ano);0;Veterano;2021;Não;8.018;136;34;5;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;9.049;7.5;8.833;8;9.667;null;3;6.25;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;8.333;5;Fase 2 (5º e 6º ano)
